Date,Tier,Side,Entry,ShortStrike,OTM,HoldDays,ActualBars,Safety%,VIX,ATR,Score,ClosestApproach,ClosestDay,CloseBreached,CloseBDay,IntradayBreached,IntradayBDay,Week,Risk,Year
2017-08-14,NarrowCondor,Bear Call,9790.9,10190.9,400,7,7,91.0,14.38,89.1,1,243.2,2,False,,False,,2017_33,180.0,2017
2017-08-21,NarrowCondor,Bull Put,9751.5,9351.5,400,7,7,88.6,14.82,95.8,0,401.4,1,False,,False,,2017_34,180.0,2017
2017-08-21,NarrowCondor,Bear Call,9751.5,10151.5,400,7,7,88.6,14.82,95.8,0,225.9,4,False,,False,,2017_34,180.0,2017
2017-08-28,Monday-RW,Bull Put,9911.9,9311.9,600,7,7,99.1,12.64,87.2,0,472.1,1,False,,False,,2017_35,155.0,2017
2017-08-30,Wednesday-MW,Bull Put,9886.4,9286.4,600,7,7,98.6,12.89,92.0,0,571.0,1,False,,False,,2017_35,150.0,2017
2017-08-31,Near-VC,Bull Put,9915.8,9215.8,700,7,7,99.7,11.95,90.2,0,645.5,2,False,,False,,2017_35,120.0,2017
2017-09-01,Friday-SNP,Bull Put,9971.0,9371.0,600,6,6,99.4,11.68,89.0,0,490.2,1,False,,False,,2017_35,158.0,2017
2017-09-05,Normal,Bull Put,9946.5,9396.5,550,7,7,98.0,12.89,89.3,0,486.1,1,False,,False,,2017_36,140.0,2017
2017-09-06,Wednesday-MW,Bull Put,9915.1,9315.1,600,7,7,99.0,13.12,87.5,0,598.3,2,False,,False,,2017_36,150.0,2017
2017-09-11,Monday-RW,Bull Put,10006.0,9406.0,600,7,7,99.3,12.36,83.8,0,622.2,1,False,,False,,2017_37,155.0,2017
2017-09-12,Aggressive,Bull Put,10087.6,9637.6,450,7,7,95.6,11.76,84.4,0,406.1,3,False,,False,,2017_37,100.0,2017
2017-09-13,Wednesday-MW,Bull Put,10085.7,9485.7,600,7,7,99.4,11.76,83.2,0,467.2,7,False,,False,,2017_37,150.0,2017
2017-09-14,Thursday-EXP,Bull Put,10087.0,9537.0,550,1,1,100.0,11.47,81.2,0,506.7,1,False,,False,,2017_37,165.0,2017
2017-09-18,Monday-RW,Bull Put,10154.4,9554.4,600,7,7,99.5,11.44,80.9,0,160.5,7,False,,False,,2017_38,155.0,2017
2017-09-19,Aggressive,Bull Put,10149.4,9699.4,450,7,7,97.0,11.47,78.6,0,-11.0,7,False,,True,7.0,2017_38,100.0,2017
2017-09-20,Wednesday-MW,Bull Put,10139.5,9539.5,600,7,7,99.7,11.63,75.5,0,148.9,6,False,,False,,2017_38,150.0,2017
2017-09-21,Thursday-EXP,Bull Put,10123.6,9573.6,550,1,1,100.0,11.63,77.3,0,379.4,1,False,,False,,2017_38,165.0,2017
2017-09-26,NarrowCondor,Bull Put,9855.2,9455.2,400,7,7,91.5,12.93,87.7,1,233.1,2,False,,False,,2017_39,180.0,2017
2017-09-26,NarrowCondor,Bear Call,9855.2,10255.2,400,7,7,91.5,12.93,87.7,1,266.0,7,False,,False,,2017_39,180.0,2017
2017-10-04,Wednesday-MW,Bull Put,9924.5,9324.5,600,7,7,98.1,11.8,96.4,1,557.5,1,False,,False,,2017_40,150.0,2017
2017-10-05,Thursday-EXP,Bull Put,9887.1,9337.1,550,1,1,100.0,11.71,94.1,1,570.5,1,False,,False,,2017_40,165.0,2017
2017-10-09,Monday-RW,Bull Put,9988.0,9388.0,600,7,7,98.6,11.39,91.9,1,567.9,2,False,,False,,2017_41,155.0,2017
2017-10-10,Aggressive,Bull Put,10013.8,9563.8,450,7,7,94.5,11.11,88.6,0,392.1,1,False,,False,,2017_41,100.0,2017
2017-10-12,Thursday-EXP,Bull Put,10098.0,9548.0,550,1,1,100.0,11.04,93.4,1,573.8,1,False,,False,,2017_41,165.0,2017
2017-10-16,Monday-RW,Bull Put,10233.0,9633.0,600,7,7,98.6,11.31,92.5,1,491.1,3,False,,False,,2017_42,155.0,2017
2017-10-17,Normal,Bull Put,10238.4,9688.4,550,7,7,98.1,11.61,88.7,2,435.8,2,False,,False,,2017_42,140.0,2017
2017-10-23,Monday-RW,Bull Put,10191.3,9591.3,600,7,7,99.0,12.33,87.9,0,591.2,1,False,,False,,2017_43,155.0,2017
2017-10-24,NarrowCondor,Bull Put,10207.7,9807.7,400,7,7,92.3,11.59,85.6,1,433.5,1,False,,False,,2017_43,180.0,2017
2017-10-24,NarrowCondor,Bear Call,10207.7,10607.7,400,7,7,92.3,11.59,85.6,1,155.1,7,False,,False,,2017_43,180.0,2017
2017-10-31,Normal,Bull Put,10340.0,9790.0,550,7,7,99.0,12.44,81.0,0,477.2,7,False,,False,,2017_44,140.0,2017
2017-11-01,Wednesday-MW,Bull Put,10441.5,9841.5,600,7,7,99.4,12.14,83.2,0,412.7,7,False,,False,,2017_44,150.0,2017
2017-11-07,NarrowCondor,Bull Put,10351.4,9951.4,400,7,7,93.1,13.24,83.1,0,142.8,5,False,,False,,2017_45,180.0,2017
2017-11-07,NarrowCondor,Bear Call,10351.4,10751.4,400,7,7,93.1,13.24,83.1,0,367.5,1,False,,False,,2017_45,180.0,2017
2017-11-15,Wednesday-MW,Bull Put,10129.5,9529.5,600,7,7,98.8,14.27,90.7,1,609.7,1,False,,False,,2017_46,150.0,2017
2017-11-16,Thursday-EXP,Bull Put,10231.5,9681.5,550,1,1,100.0,13.46,91.5,0,587.0,1,False,,False,,2017_46,165.0,2017
2017-11-20,Monday-RW,Bull Put,10297.0,9697.0,600,7,7,98.8,13.43,89.7,0,610.4,3,False,,False,,2017_47,155.0,2017
2017-11-21,Normal,Bull Put,10321.2,9771.2,550,7,7,98.2,13.72,87.7,0,441.0,7,False,,False,,2017_47,140.0,2017
2017-11-27,Monday-RW,Bull Put,10404.6,9804.6,600,7,7,99.5,13.03,81.0,0,229.1,7,False,,False,,2017_48,155.0,2017
2017-11-28,NarrowCondor,Bull Put,10363.8,9963.8,400,7,7,94.4,13.15,79.1,0,69.9,6,False,,False,,2017_48,180.0,2017
2017-11-28,NarrowCondor,Bear Call,10363.8,10763.8,400,7,7,94.4,13.15,79.1,0,371.5,1,False,,False,,2017_48,180.0,2017
2017-12-04,Monday-RW,Bull Put,10137.9,9537.9,600,7,7,99.1,14.86,86.5,1,495.8,2,False,,False,,2017_49,155.0,2017
2017-12-05,NarrowCondor,Bull Put,10122.1,9722.1,400,7,7,92.2,15.01,85.8,1,311.6,1,False,,False,,2017_49,180.0,2017
2017-12-05,NarrowCondor,Bear Call,10122.1,10522.1,400,7,7,92.2,15.01,85.8,1,193.3,4,False,,False,,2017_49,180.0,2017
2017-12-11,Monday-RW,Bull Put,10326.0,9726.0,600,7,7,99.0,14.15,88.5,0,350.1,5,False,,False,,2017_50,155.0,2017
2017-12-18,VIX-Collapse,Bull Put,10390.8,9690.8,700,7,7,97.8,13.12,115.5,0,715.4,1,False,,False,,2017_51,100.0,2017
2017-12-19,VIX-Collapse,Bull Put,10469.5,9769.5,700,7,7,98.1,12.19,112.9,1,658.8,2,False,,False,,2017_51,100.0,2017
2017-12-20,Cautious,Bull Put,10443.2,9793.2,650,7,7,97.6,12.19,108.9,2,630.1,7,False,,False,,2017_51,160.0,2017
2017-12-26,Normal,Bull Put,10525.6,9975.6,550,7,7,96.3,12.05,99.5,1,429.5,5,False,,False,,2017_52,140.0,2017
2017-12-27,Wednesday-MW,Bull Put,10475.1,9875.1,600,7,7,97.9,12.49,98.3,1,530.0,4,False,,False,,2017_52,150.0,2017
2018-01-02,NarrowCondor,Bull Put,10439.5,10039.5,400,7,7,88.6,13.69,95.7,0,390.4,1,False,,False,,2018_01,180.0,2018
2018-01-02,NarrowCondor,Bear Call,10439.5,10839.5,400,7,7,88.6,13.69,95.7,0,175.3,7,False,,False,,2018_01,180.0,2018
2018-01-09,Normal,Bull Put,10628.3,10078.3,550,7,7,98.4,13.85,86.3,0,514.6,1,False,,False,,2018_02,140.0,2018
2018-01-10,Wednesday-MW,Bull Put,10625.4,10025.4,600,7,7,99.3,14.04,84.6,0,572.3,2,False,,False,,2018_02,150.0,2018
2018-01-16,Normal,Bull Put,10711.1,10161.1,550,7,7,98.6,14.09,84.5,0,505.6,1,False,,False,,2018_03,140.0,2018
2018-01-17,Wednesday-MW,Bull Put,10794.3,10194.3,600,7,7,99.0,13.86,88.0,0,588.7,1,False,,False,,2018_03,150.0,2018
2018-01-25,Cautious,Bull Put,11064.5,10414.5,650,7,7,99.3,17.51,91.4,2,-132.5,7,False,,True,7.0,2018_04,160.0,2018
2018-01-29,Cautious,Bull Put,11124.7,10474.7,650,7,7,99.2,17.89,92.5,2,-192.7,6,True,7.0,True,6.0,2018_05,160.0,2018
2018-02-08,Near-VC,Bull Put,10579.3,9879.3,700,7,7,93.6,17.77,142.8,2,424.0,6,False,,False,,2018_06,120.0,2018
2018-02-12,Normal,Bull Put,10535.1,9985.1,550,7,7,85.8,17.88,141.5,2,318.2,4,False,,False,,2018_07,140.0,2018
2018-02-14,Near-VC,Bull Put,10459.8,9759.8,700,7,7,94.0,17.18,140.7,2,543.5,3,False,,False,,2018_07,120.0,2018
2018-02-19,CONDOR,Bull Put,10388.0,9888.0,500,7,7,80.0,16.67,147.4,2,460.2,1,False,,False,,2018_08,280.0,2018
2018-02-19,CONDOR,Bear Call,10388.0,10838.0,450,7,7,80.0,16.67,147.4,2,206.7,5,False,,False,,2018_08,280.0,2018
2018-02-26,Near-VC,Bull Put,10576.7,9876.7,700,7,7,95.3,13.7,133.0,0,264.8,6,False,,False,,2018_09,120.0,2018
2018-02-27,CONDOR,Bull Put,10551.0,10101.0,450,7,7,80.9,13.92,130.2,0,40.5,5,False,,False,,2018_09,280.0,2018
2018-02-27,CONDOR,Bear Call,10551.0,11001.0,450,7,7,80.9,13.92,130.2,0,465.9,1,False,,False,,2018_09,280.0,2018
2018-03-07,Wednesday-MW,Bull Put,10163.5,9563.5,600,7,7,92.2,15.7,128.9,1,583.1,1,False,,False,,2018_10,150.0,2018
2018-03-08,Near-VC,Bull Put,10236.4,9536.4,700,7,7,96.1,14.59,128.5,1,540.4,7,False,,False,,2018_10,120.0,2018
2018-03-09,Bear-Call,Bear Call,10229.8,10779.8,550,7,7,90.3,14.53,125.3,1,301.2,2,False,,False,,2018_10,140.0,2018
2018-03-12,Monday-RW,Bull Put,10423.5,9823.5,600,7,7,91.7,14.49,130.9,0,227.2,6,False,,False,,2018_11,155.0,2018
2018-03-14,Wednesday-MW,Bull Put,10415.6,9815.6,600,7,7,92.8,14.36,125.9,1,136.5,7,False,,False,,2018_11,150.0,2018
2018-03-19,Monday-RW,Bull Put,10094.0,9494.0,600,7,7,92.5,15.82,127.2,1,458.1,4,False,,False,,2018_12,155.0,2018
2018-03-20,Bear-Call,Bear Call,10138.2,10688.2,550,7,7,90.2,15.61,125.6,1,461.0,1,False,,False,,2018_12,140.0,2018
2018-03-26,Monday-RW,Bull Put,10140.8,9540.8,600,7,7,92.3,15.2,128.4,0,557.0,2,False,,False,,2018_13,155.0,2018
2018-03-28,Wednesday-MW,Bull Put,10121.2,9521.2,600,7,7,93.8,15.76,121.3,0,590.3,3,False,,False,,2018_13,150.0,2018
2018-04-02,Monday-RW,Bull Put,10217.0,9617.0,600,7,7,94.2,15.35,119.7,1,494.5,2,False,,False,,2018_14,155.0,2018
2018-04-03,NarrowCondor,Bull Put,10244.4,9844.4,400,7,7,80.3,15.19,117.1,1,267.1,1,False,,False,,2018_14,180.0,2018
2018-04-03,NarrowCondor,Bear Call,10244.4,10644.4,400,7,7,80.3,15.19,117.1,1,174.5,7,False,,False,,2018_14,180.0,2018
2018-04-09,Monday-RW,Bull Put,10373.4,9773.4,600,7,7,94.3,14.87,119.1,1,582.5,2,False,,False,,2018_15,155.0,2018
2018-04-10,NarrowCondor,Bull Put,10401.4,10001.4,400,7,7,81.4,14.5,114.3,0,354.5,1,False,,False,,2018_15,180.0,2018
2018-04-10,NarrowCondor,Bear Call,10401.4,10801.4,400,7,7,81.4,14.5,114.3,0,208.1,6,False,,False,,2018_15,180.0,2018
2018-04-17,NarrowCondor,Bull Put,10547.5,10147.5,400,7,7,85.0,14.04,105.1,0,362.2,1,False,,False,,2018_16,180.0,2018
2018-04-17,NarrowCondor,Bear Call,10547.5,10947.5,400,7,7,85.0,14.04,105.1,0,309.5,4,False,,False,,2018_16,180.0,2018
2018-04-23,Monday-RW,Bull Put,10582.8,9982.8,600,7,7,98.3,13.15,94.8,1,554.0,2,False,,False,,2018_17,155.0,2018
2018-04-24,Aggressive,Bull Put,10620.4,10170.4,450,7,7,93.3,11.9,92.9,0,366.4,1,False,,False,,2018_17,100.0,2018
2018-04-26,Thursday-EXP,Bull Put,10615.5,10065.5,550,1,1,100.0,12.04,90.5,0,586.1,1,False,,False,,2018_17,165.0,2018
2018-04-30,Monday-RW,Bull Put,10740.9,10140.9,600,7,7,98.9,12.36,89.5,0,460.8,3,False,,False,,2018_18,155.0,2018
2018-05-02,Wednesday-MW,Bull Put,10716.8,10116.8,600,7,7,98.8,12.84,89.8,0,484.9,2,False,,False,,2018_18,150.0,2018
2018-05-07,Monday-RW,Bull Put,10722.8,10122.8,600,7,7,98.8,13.76,90.7,0,566.7,1,False,,False,,2018_19,155.0,2018
2018-05-08,NarrowCondor,Bull Put,10714.3,10314.3,400,7,7,91.0,14.06,89.1,0,350.8,7,False,,False,,2018_19,180.0,2018
2018-05-08,NarrowCondor,Bear Call,10714.3,11114.3,400,7,7,91.0,14.06,89.1,0,185.3,5,False,,False,,2018_19,180.0,2018
2018-05-14,Monday-RW,Bull Put,10797.1,10197.1,600,7,7,99.1,14.25,86.4,0,220.9,7,False,,False,,2018_20,155.0,2018
2018-05-15,Normal,Bull Put,10804.0,10254.0,550,7,7,97.8,13.17,90.8,0,163.9,6,False,,False,,2018_20,140.0,2018
2018-05-21,Monday-RW,Bull Put,10520.4,9920.4,600,7,7,98.4,14.41,94.3,1,497.6,2,False,,False,,2018_21,155.0,2018
2018-05-22,NarrowCondor,Bull Put,10543.2,10143.2,400,7,7,89.8,13.6,92.4,1,274.7,1,False,,False,,2018_21,180.0,2018
2018-05-22,NarrowCondor,Bear Call,10543.2,10943.2,400,7,7,89.8,13.6,92.4,1,179.7,7,False,,False,,2018_21,180.0,2018
2018-05-28,Monday-RW,Bull Put,10683.1,10083.1,600,7,7,98.1,13.06,96.8,0,467.9,6,False,,False,,2018_22,155.0,2018
2018-05-29,Normal,Bull Put,10631.0,10081.0,550,7,7,96.8,13.07,97.1,0,470.0,5,False,,False,,2018_22,140.0,2018
2018-06-04,Monday-RW,Bull Put,10624.5,10024.5,600,7,7,97.3,13.88,102.6,0,526.5,1,False,,False,,2018_23,155.0,2018
2018-06-05,NarrowCondor,Bull Put,10605.8,10205.8,400,7,7,86.6,13.32,101.0,0,382.0,1,False,,False,,2018_23,180.0,2018
2018-06-05,NarrowCondor,Bear Call,10605.8,11005.8,400,7,7,86.6,13.32,101.0,0,112.7,6,False,,False,,2018_23,180.0,2018
2018-06-11,Monday-RW,Bull Put,10782.0,10182.0,600,7,7,97.6,13.18,100.5,0,519.6,6,False,,False,,2018_24,155.0,2018
2018-06-12,Normal,Bull Put,10852.4,10302.4,550,7,7,96.5,12.73,98.7,1,399.2,5,False,,False,,2018_24,140.0,2018
2018-06-18,Monday-RW,Bull Put,10795.0,10195.0,600,7,7,98.9,12.38,89.5,0,457.6,7,False,,False,,2018_25,155.0,2018
2018-06-20,Wednesday-MW,Bull Put,10773.3,10173.3,600,7,7,99.0,12.17,88.4,0,385.0,6,False,,False,,2018_25,150.0,2018
2018-06-26,NarrowCondor,Bull Put,10764.0,10364.0,400,7,7,91.2,12.8,88.5,0,194.2,2,False,,False,,2018_26,180.0,2018
2018-06-26,NarrowCondor,Bear Call,10764.0,11164.0,400,7,7,91.2,12.8,88.5,0,378.0,7,False,,False,,2018_26,180.0,2018
2018-07-02,Monday-RW,Bull Put,10651.8,10051.8,600,7,7,97.9,13.37,98.3,0,578.5,1,False,,False,,2018_27,155.0,2018
2018-07-03,NarrowCondor,Bull Put,10707.9,10307.9,400,7,7,88.0,13.0,97.2,0,370.5,1,False,,False,,2018_27,180.0,2018
2018-07-03,NarrowCondor,Bear Call,10707.9,11107.9,400,7,7,88.0,13.0,97.2,0,29.8,7,False,,False,,2018_27,180.0,2018
2018-07-09,Monday-RW,Bull Put,10851.0,10251.0,600,7,7,98.5,12.39,93.1,0,626.0,1,False,,False,,2018_28,155.0,2018
2018-07-10,Normal,Bull Put,10947.1,10397.1,550,7,7,97.3,12.4,94.0,1,527.0,1,False,,False,,2018_28,140.0,2018
2018-07-17,Normal,Bull Put,11015.1,10465.1,550,7,7,97.5,12.83,92.7,1,470.5,2,False,,False,,2018_29,140.0,2018
2018-07-19,Thursday-EXP,Bull Put,10967.2,10417.2,550,1,1,100.0,13.59,92.8,1,529.3,1,False,,False,,2018_29,165.0,2018
2018-07-23,Monday-RW,Bull Put,11079.0,10479.0,600,7,7,98.7,13.01,91.3,1,614.0,1,False,,False,,2018_30,155.0,2018
2018-07-24,Normal,Bull Put,11133.1,10583.1,550,7,7,98.0,12.47,89.4,1,530.4,1,False,,False,,2018_30,140.0,2018
2018-07-30,Normal,Bull Put,11312.9,10762.9,550,7,7,98.7,12.59,83.9,2,472.1,3,False,,False,,2018_31,140.0,2018
2018-07-31,Normal,Bull Put,11357.2,10807.2,550,7,7,98.6,12.48,84.9,2,427.8,2,False,,False,,2018_31,140.0,2018
2018-08-06,Monday-RW,Bull Put,11389.2,10789.2,600,7,7,99.1,12.56,86.5,0,551.5,5,False,,False,,2018_32,155.0,2018
2018-08-07,NarrowCondor,Bull Put,11389.1,10989.1,400,7,7,92.4,12.58,85.2,0,351.6,4,False,,False,,2018_32,180.0,2018
2018-08-07,NarrowCondor,Bear Call,11389.1,11789.1,400,7,7,92.4,12.58,85.2,0,294.0,2,False,,False,,2018_32,180.0,2018
2018-08-14,NarrowCondor,Bull Put,11433.7,11033.7,400,7,7,93.9,13.28,80.6,0,332.9,1,False,,False,,2018_33,180.0,2018
2018-08-14,NarrowCondor,Bear Call,11433.7,11833.7,400,7,7,93.9,13.28,80.6,0,132.9,7,False,,False,,2018_33,180.0,2018
2018-08-20,Monday-RW,Bull Put,11554.5,10954.5,600,7,7,99.4,13.03,83.1,0,577.8,3,False,,False,,2018_34,155.0,2018
2018-08-21,Normal,Bull Put,11571.2,11021.2,550,7,7,99.1,12.9,80.1,0,511.0,2,False,,False,,2018_34,140.0,2018
2018-08-27,Monday-RW,Bull Put,11696.8,11096.8,600,7,7,99.3,12.24,83.8,1,297.1,7,False,,False,,2018_35,155.0,2018
2018-08-28,Normal,Bull Put,11743.8,11193.8,550,7,7,98.8,12.43,82.3,0,200.1,6,False,,False,,2018_35,140.0,2018
2018-09-04,NarrowCondor,Bull Put,11523.1,11123.1,400,7,7,91.1,13.78,89.0,0,151.4,5,False,,False,,2018_36,180.0,2018
2018-09-04,NarrowCondor,Bear Call,11523.1,11923.1,400,7,7,91.1,13.78,89.0,0,320.4,3,False,,False,,2018_36,180.0,2018
2018-09-11,NarrowCondor,Bull Put,11282.0,10882.0,400,7,7,83.5,15.33,108.9,1,-12.8,5,False,,True,5.0,2018_37,180.0,2018
2018-09-11,NarrowCondor,Bear Call,11282.0,11682.0,400,7,7,83.5,15.33,108.9,1,159.0,1,False,,False,,2018_37,180.0,2018
2018-09-18,CONDOR,Bull Put,11282.2,10832.2,450,7,7,83.8,14.42,121.6,2,18.1,7,False,,False,,2018_38,280.0,2018
2018-09-18,CONDOR,Bear Call,11282.2,11682.2,400,7,7,83.8,14.42,121.6,2,335.9,2,False,,False,,2018_38,280.0,2018
2018-10-01,CONDOR,Bull Put,11014.6,10514.6,500,7,7,76.2,16.84,160.1,1,-375.6,7,True,3.0,True,3.0,2018_40,280.0,2018
2018-10-01,CONDOR,Bear Call,11014.6,11564.6,550,7,7,76.2,16.84,160.1,1,576.3,1,False,,False,,2018_40,280.0,2018
2018-11-09,CONDOR,Bull Put,10581.5,10031.5,550,7,7,80.8,17.77,159.2,1,410.4,2,False,,False,,2018_45,280.0,2018
2018-11-09,CONDOR,Bear Call,10581.5,11131.5,550,7,7,80.8,17.77,159.2,1,357.3,6,False,,False,,2018_45,280.0,2018
2018-11-13,CONDOR,Bull Put,10581.2,10081.2,500,7,7,76.2,18.7,160.3,1,431.9,7,False,,False,,2018_46,280.0,2018
2018-11-13,CONDOR,Bear Call,10581.2,11131.2,550,7,7,76.2,18.7,160.3,1,357.0,4,False,,False,,2018_46,280.0,2018
2018-11-20,CONDOR,Bull Put,10647.5,10147.5,500,7,7,81.3,19.33,143.1,1,342.9,3,False,,False,,2018_47,280.0,2018
2018-11-20,CONDOR,Bear Call,10647.5,11097.5,450,7,7,81.3,19.33,143.1,1,175.2,7,False,,False,,2018_47,280.0,2018
2018-11-27,Normal,Bull Put,10685.2,10135.2,550,7,7,86.9,18.32,137.5,1,453.0,7,False,,False,,2018_48,140.0,2018
2018-11-28,Near-VC,Bull Put,10721.5,10021.5,700,7,7,95.4,17.96,132.9,0,566.8,6,False,,False,,2018_48,120.0,2018
2018-12-03,CONDOR,Bull Put,10889.8,10439.8,450,7,7,81.3,18.22,128.8,2,-105.6,6,False,,True,6.0,2018_49,280.0,2018
